"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","MA1","TMP","WND"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T06:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0320,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T06:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0330,1","250,1,N,0072,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T07:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0320,1","230,1,N,0072,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T08:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0320,1","240,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T08:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","240,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T09:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","270,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T09:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","240,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T10:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T10:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","270,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T11:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","250,1,N,0082,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T11:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","260,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-07T12:00:00","4","FM-12","99999","V020",,"+0328,1","270,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T03:00:00","4","FM-12","99999","V020",,"+0314,1","020,1,N,0015,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T03:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0310,1","020,1,N,0015,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T04:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0310,1","180,1,N,0026,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T05:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0310,1","230,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T05:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","190,1,N,0036,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T06:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","270,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T06:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","250,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T07:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0340,1","240,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T07:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","240,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T08:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0340,1","230,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T08:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T09:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T09:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T10:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0320,1","260,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T10:30:00","4","FM-15","99999","V020","10020,1,99999,9","+0330,1","250,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T11:00:00","4","FM-15","99999","V020","10020,1,99999,9","+0330,1","250,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T11:30:00","4","FM-15","99999","V020","10020,1,99999,9","+0330,1","240,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-08T12:00:00","4","FM-12","99999","V020",,"+0330,1","270,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-09T03:00:00","4","FM-12","99999","V020",,"+0310,1","320,1,N,0026,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-09T12:00:00","4","FM-12","99999","V020",,"+0322,1","020,1,N,0015,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T03:00:00","4","FM-12","99999","V020",,"+0304,1","320,1,N,0031,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T07:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0340,1","260,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T07:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0350,1","250,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T08:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0350,1","240,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T08:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0340,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T09:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T09:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T10:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","260,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-10T12:00:00","4","FM-12","99999","V020",,"+0326,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T03:00:00","4","FM-12","99999","V020",,"+0304,1","320,1,N,0021,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T04:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","240,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T05:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0340,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T05:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0340,1","250,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T06:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0340,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T07:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0350,1","240,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T07:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0340,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T08:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0350,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T08:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0350,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T09:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0340,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T09:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0340,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T10:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0340,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T11:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T11:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","260,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T12:00:00","4","FM-12","99999","V020",,"+0328,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-11T12:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T03:00:00","4","FM-12","99999","V020",,"+0308,1","320,1,N,0021,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T03:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0310,1","320,1,N,0021,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T03:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0310,1","210,1,N,0026,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T04:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0310,1","230,1,N,0036,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T04:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0320,1","270,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T05:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0320,1","220,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T05:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0320,1","230,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T06:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0330,1","270,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T06:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0320,1","240,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T07:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0330,1","240,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T07:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","240,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T08:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","230,1,N,0072,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T08:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T09:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","230,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T09:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","270,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T10:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T10:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0320,1","240,1,N,0072,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T11:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","240,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-12T12:00:00","4","FM-12","99999","V020",,"+0326,1","270,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T03:00:00","4","FM-12","99999","V020",,"+0304,1","230,1,N,0015,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T03:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0300,1","230,1,N,0015,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T04:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0320,1","230,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T04:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0320,1","250,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T05:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0330,1","250,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T05:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0330,1","260,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T06:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0330,1","230,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T06:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","250,1,N,0082,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T07:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","260,1,N,0082,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T07:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","230,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T08:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T08:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T09:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0072,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T09:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","230,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T10:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0082,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T10:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T11:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","240,1,N,0082,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T11:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","230,1,N,0072,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-13T12:00:00","4","FM-12","99999","V020",,"+0326,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T03:00:00","4","FM-12","99999","V020",,"+0312,1","270,1,N,0031,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T03:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0310,1","270,1,N,0031,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T04:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0320,1","230,1,N,0036,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T05:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T05:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","210,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T06:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T06:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0036,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T07:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","210,1,N,0036,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T07:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","210,1,N,0036,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T08:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0340,1","220,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T09:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0340,1","230,1,N,0046,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T09:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T10:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","220,1,N,0046,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-14T12:00:00","4","FM-12","99999","V020",,"+0326,1","230,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T03:00:00","4","FM-12","99999","V020",,"+0324,1","250,1,N,0031,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T04:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","220,1,N,0031,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T06:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","210,1,N,0031,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T06:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","220,1,N,0046,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T07:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T07:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T08:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","250,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T09:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0340,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T09:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0340,1","240,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T10:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","240,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T10:30:00","4","FM-15","99999","V020","10020,1,99999,9","+0340,1","240,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-15T12:00:00","4","FM-12","99999","V020",,"+0324,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T03:00:00","4","FM-12","99999","V020",,"+0314,1","250,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T06:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T07:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","220,1,N,0046,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T07:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","230,1,N,0046,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T08:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","220,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T08:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T09:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T09:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","230,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T10:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T10:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","220,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T11:00:00","4","FM-15","99999","V020","10020,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-16T12:00:00","4","FM-12","99999","V020",,"+0324,1","250,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T03:00:00","4","FM-12","99999","V020",,"+0316,1","230,1,N,0026,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T04:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0320,1","230,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T04:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T05:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T05:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T06:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T06:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0340,1","240,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T07:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0340,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T07:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0340,1","220,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T08:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","220,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T08:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0350,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T09:03:00","4","FM-15","99999","V020","10040,1,99999,9","+0320,1","240,1,N,0067,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T09:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","230,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T10:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","240,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T10:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T11:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0320,1","230,1,N,0046,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-17T12:00:00","4","FM-12","99999","V020",,"+0334,1","250,1,N,0041,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T03:00:00","4","FM-12","99999","V020",,"+0304,1","230,1,N,0026,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T04:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T05:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","230,1,N,0046,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T05:33:00","4","FM-15","99999","V020","10050,1,99999,9","+0320,1","240,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T06:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T06:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0330,1","250,1,N,0057,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T07:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T07:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T08:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","250,1,N,0062,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T09:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0330,1","220,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T09:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0310,1","230,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T10:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0310,1","240,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T10:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0300,1","250,1,N,0077,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T11:00:00","4","FM-15","99999","V020","10030,1,99999,9","+0300,1","260,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T11:30:00","4","FM-15","99999","V020","10030,1,99999,9","+0300,1","260,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-18T12:00:00","4","FM-12","99999","V020",,"+0306,1","270,1,N,0051,1"
"42914099999","DIU APRT, IN","20.7145","70.9221","9.14","2024-06-19T03:00:00","4","FM-12","99999","V020",,"+0310,1","270,1,N,0041,1"
